Year,State,ProducerType,FuelSource,Nameplate_Capacity_(Megawatts),Summer_Capacity_(Megawatts)
2014,MI,Total Electric Power Industry,Petroleum,675.3,585.2
2014,MI,Total Electric Power Industry,Pumped Storage,"1,978.80","1,872.00"
2014,MI,Total Electric Power Industry,Wind,"1,529.50","1,360.10"
2014,MI,Total Electric Power Industry,Wood and Wood Derived Fuels,252.2,238
2014,MN,"Combined Heat and Power, Electric Power",All Sources,351.9,311.9
2014,MN,"Combined Heat and Power, Electric Power",Natural Gas,283.5,251
2014,MN,"Combined Heat and Power, Electric Power",Other Biomass,31.4,27.9
2014,MN,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,37,33
2014,MN,Commercial Power,All Sources,198.6,139.2
2014,MN,Commercial Power,Natural Gas,39.5,24.7
2014,MN,Commercial Power,Other,6.5,2.8
2014,MN,Commercial Power,Other Biomass,16.1,9
2014,MN,Commercial Power,Petroleum,54.3,36.4
2014,MN,Commercial Power,Wind,9.4,8.3
2014,MN,Commercial Power,Wood and Wood Derived Fuels,72.8,58
2014,MN,"Electric Generators, Electric Utilities",All Sources,"13,233.40","11,557.40"
2014,MN,"Electric Generators, Electric Utilities",Coal,"5,093.50","4,650.40"
2014,MN,"Electric Generators, Electric Utilities",Hydroelectric,144.3,127.4
2014,MN,"Electric Generators, Electric Utilities",Natural Gas,"4,572.30","4,023.10"
2014,MN,"Electric Generators, Electric Utilities",Nuclear,"1,871.20","1,594.00"
2014,MN,"Electric Generators, Electric Utilities",Other Biomass,100.8,73.8
2014,MN,"Electric Generators, Electric Utilities",Petroleum,829.9,723
2014,MN,"Electric Generators, Electric Utilities",Wind,594.9,337.5
2014,MN,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,26.5,28.2
2014,MN,"Electric Generators, Independent Power Producers",All Sources,"3,580.40","3,319.60"
2014,MN,"Electric Generators, Independent Power Producers",Hydroelectric,41.3,40.5
2014,MN,"Electric Generators, Independent Power Producers",Natural Gas,938,698
2014,MN,"Electric Generators, Independent Power Producers",Other,6.1,6
2014,MN,"Electric Generators, Independent Power Producers",Other Biomass,126.4,110
2014,MN,"Electric Generators, Independent Power Producers",Petroleum,21.7,21.4
2014,MN,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,1.7,1.7
2014,MN,"Electric Generators, Independent Power Producers",Wind,"2,445.20","2,442.00"
2014,MN,Industrial Power,All Sources,343,293.1
2014,MN,Industrial Power,Coal,164.2,137.7
2014,MN,Industrial Power,Hydroelectric,29.7,27.1
2014,MN,Industrial Power,Natural Gas,1,1
2014,MN,Industrial Power,Other,10.6,10.6
2014,MN,Industrial Power,Petroleum,20,17.2
2014,MN,Industrial Power,Wood and Wood Derived Fuels,117.5,99.5
2014,MN,Total Electric Power Industry,All Sources,"17,707.30","15,621.20"
2014,MN,Total Electric Power Industry,Coal,"5,257.70","4,788.10"
2014,MN,Total Electric Power Industry,Hydroelectric,215.3,195
2014,MN,Total Electric Power Industry,Natural Gas,"5,834.30","4,997.80"
2014,MN,Total Electric Power Industry,Nuclear,"1,871.20","1,594.00"
2014,MN,Total Electric Power Industry,Other,23.2,19.4
2014,MN,Total Electric Power Industry,Other Biomass,274.7,220.7
2014,MN,Total Electric Power Industry,Petroleum,925.9,798
2014,MN,Total Electric Power Industry,Solar Thermal and Photovoltaic,1.7,1.7
2014,MN,Total Electric Power Industry,Wind,"3,049.50","2,787.80"
2014,MN,Total Electric Power Industry,Wood and Wood Derived Fuels,253.8,218.7
2014,MO,"Combined Heat and Power, Electric Power",All Sources,43,36.6
2014,MO,"Combined Heat and Power, Electric Power",Coal,5,4.8
2014,MO,"Combined Heat and Power, Electric Power",Natural Gas,36.8,30.8
2014,MO,"Combined Heat and Power, Electric Power",Petroleum,1.2,1
2014,MO,Commercial Power,All Sources,108.3,94.2
2014,MO,Commercial Power,Coal,53,50.7
2014,MO,Commercial Power,Natural Gas,34.6,22.8
2014,MO,Commercial Power,Petroleum,20.7,20.7
2014,MO,"Electric Generators, Electric Utilities",All Sources,"22,584.30","20,537.60"
2014,MO,"Electric Generators, Electric Utilities",Coal,"13,049.60","12,245.00"
2014,MO,"Electric Generators, Electric Utilities",Hydroelectric,506,568.1
2014,MO,"Electric Generators, Electric Utilities",Natural Gas,"5,857.60","4,743.60"
2014,MO,"Electric Generators, Electric Utilities",Nuclear,"1,235.80","1,193.00"
2014,MO,"Electric Generators, Electric Utilities",Other,1,1
2014,MO,"Electric Generators, Electric Utilities",Other Biomass,7.8,7.6
2014,MO,"Electric Generators, Electric Utilities",Petroleum,"1,326.10","1,122.30"
2014,MO,"Electric Generators, Electric Utilities",Pumped Storage,600.4,657
2014,MO,"Electric Generators, Independent Power Producers",All Sources,"1,106.60","1,092.10"
2014,MO,"Electric Generators, Independent Power Producers",Natural Gas,630,616
2014,MO,"Electric Generators, Independent Power Producers",Other Biomass,9.4,8.9
2014,MO,"Electric Generators, Independent Power Producers",Petroleum,1,1
2014,MO,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,7.7,7.7
2014,MO,"Electric Generators, Independent Power Producers",Wind,458.5,458.5
2014,MO,Industrial Power,All Sources,29.1,29.1
2014,MO,Industrial Power,Coal,26.1,26.1
2014,MO,Industrial Power,Natural Gas,3,3
2014,MO,Total Electric Power Industry,All Sources,"23,871.30","21,789.60"
2014,MO,Total Electric Power Industry,Coal,"13,133.70","12,326.60"
2014,MO,Total Electric Power Industry,Hydroelectric,506,568.1
2014,MO,Total Electric Power Industry,Natural Gas,"6,562.00","5,416.20"
2014,MO,Total Electric Power Industry,Nuclear,"1,235.80","1,193.00"
2014,MO,Total Electric Power Industry,Other,1,1
2014,MO,Total Electric Power Industry,Other Biomass,17.2,16.5
2014,MO,Total Electric Power Industry,Petroleum,"1,349.00","1,145.00"
2014,MO,Total Electric Power Industry,Pumped Storage,600.4,657
2014,MO,Total Electric Power Industry,Solar Thermal and Photovoltaic,7.7,7.7
2014,MO,Total Electric Power Industry,Wind,458.5,458.5
2014,MS,Commercial Power,All Sources,5.8,5.4
2014,MS,Commercial Power,Natural Gas,4.2,4
2014,MS,Commercial Power,Other,1.6,1.4
2014,MS,"Electric Generators, Electric Utilities",All Sources,"15,331.50","13,493.50"
2014,MS,"Electric Generators, Electric Utilities",Coal,"2,373.80","2,086.00"
2014,MS,"Electric Generators, Electric Utilities",Natural Gas,"11,271.60","9,797.60"
2014,MS,"Electric Generators, Electric Utilities",Nuclear,"1,440.00","1,408.50"
2014,MS,"Electric Generators, Electric Utilities",Other,198.1,158.3
2014,MS,"Electric Generators, Electric Utilities",Petroleum,48,43.1
2014,MS,"Electric Generators, Independent Power Producers",All Sources,"2,692.00","2,292.60"
2014,MS,"Electric Generators, Independent Power Producers",Coal,513.7,440
2014,MS,"Electric Generators, Independent Power Producers",Natural Gas,"2,176.70","1,851.00"
2014,MS,"Electric Generators, Independent Power Producers",Other Biomass,1.6,1.6
2014,MS,Industrial Power,All Sources,324.1,298.8
2014,MS,Industrial Power,Natural Gas,29.8,25.7
2014,MS,Industrial Power,Wood and Wood Derived Fuels,294.3,273.1
2014,MS,Total Electric Power Industry,All Sources,"18,353.40","16,090.30"
2014,MS,Total Electric Power Industry,Coal,"2,887.50","2,526.00"
2014,MS,Total Electric Power Industry,Natural Gas,"13,482.30","11,678.30"
2014,MS,Total Electric Power Industry,Nuclear,"1,440.00","1,408.50"
2014,MS,Total Electric Power Industry,Other,199.7,159.7
2014,MS,Total Electric Power Industry,Other Biomass,1.6,1.6
2014,MS,Total Electric Power Industry,Petroleum,48,43.1
2014,MS,Total Electric Power Industry,Wood and Wood Derived Fuels,294.3,273.1
2014,MT,"Combined Heat and Power, Electric Power",All Sources,68,52
2014,MT,"Combined Heat and Power, Electric Power",Petroleum,68,52
2014,MT,"Electric Generators, Electric Utilities",All Sources,"3,157.00","3,208.60"
2014,MT,"Electric Generators, Electric Utilities",Coal,50,53.1
2014,MT,"Electric Generators, Electric Utilities",Hydroelectric,"2,593.30","2,723.40"
2014,MT,"Electric Generators, Electric Utilities",Natural Gas,443.7,362.1
2014,MT,"Electric Generators, Electric Utilities",Wind,70,70
2014,MT,"Electric Generators, Independent Power Producers",All Sources,"3,348.00","3,064.90"
2014,MT,"Electric Generators, Independent Power Producers",Coal,"2,606.60","2,366.00"
2014,MT,"Electric Generators, Independent Power Producers",Hydroelectric,34.2,34.2
2014,MT,"Electric Generators, Independent Power Producers",Natural Gas,54.9,54
2014,MT,"Electric Generators, Independent Power Producers",Other,60,44
2014,MT,"Electric Generators, Independent Power Producers",Wind,592.3,566.7
2014,MT,Industrial Power,All Sources,9.4,4.5
2014,MT,Industrial Power,Coal,4, 
2014,MT,Industrial Power,Other Gases,1.6,1.5
2014,MT,Industrial Power,Wood and Wood Derived Fuels,3.8,3
2014,MT,Total Electric Power Industry,All Sources,"6,582.40","6,330.00"
2014,MT,Total Electric Power Industry,Coal,"2,660.60","2,419.10"
2014,MT,Total Electric Power Industry,Hydroelectric,"2,627.50","2,757.60"
2014,MT,Total Electric Power Industry,Natural Gas,498.6,416.1
2014,MT,Total Electric Power Industry,Other,60,44
2014,MT,Total Electric Power Industry,Other Gases,1.6,1.5
2014,MT,Total Electric Power Industry,Petroleum,68,52
2014,MT,Total Electric Power Industry,Wind,662.3,636.7
2014,MT,Total Electric Power Industry,Wood and Wood Derived Fuels,3.8,3
2014,NC,"Combined Heat and Power, Electric Power",All Sources,611,530
2014,NC,"Combined Heat and Power, Electric Power",Coal,424.3,388.6
2014,NC,"Combined Heat and Power, Electric Power",Other Biomass,4.8,4.8
2014,NC,"Combined Heat and Power, Electric Power",Petroleum,2.8,2.6
2014,NC,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,179.1,134
2014,NC,Commercial Power,All Sources,94.2,91.4
2014,NC,Commercial Power,Coal,28,28.7
2014,NC,Commercial Power,Hydroelectric,3.6,3.6
2014,NC,Commercial Power,Other Biomass,12.5,12
2014,NC,Commercial Power,Petroleum,9.1,7.7
2014,NC,Commercial Power,Solar Thermal and Photovoltaic,41,39.4
2014,NC,"Electric Generators, Electric Utilities",All Sources,"29,028.00","26,941.10"
2014,NC,"Electric Generators, Electric Utilities",Coal,"10,499.20","10,363.00"
2014,NC,"Electric Generators, Electric Utilities",Hydroelectric,"1,866.10","1,975.30"
2014,NC,"Electric Generators, Electric Utilities",Natural Gas,"10,728.60","9,077.10"
2014,NC,"Electric Generators, Electric Utilities",Nuclear,"5,394.70","5,094.10"
2014,NC,"Electric Generators, Electric Utilities",Petroleum,440.2,341.4
2014,NC,"Electric Generators, Electric Utilities",Pumped Storage,95,86
2014,NC,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,4.2,4.2
2014,NC,"Electric Generators, Independent Power Producers",All Sources,"2,771.10","2,456.00"
2014,NC,"Electric Generators, Independent Power Producers",Hydroelectric,19.1,19.1
2014,NC,"Electric Generators, Independent Power Producers",Natural Gas,"1,928.00","1,644.60"
2014,NC,"Electric Generators, Independent Power Producers",Other Biomass,70.3,64.9
2014,NC,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,636.2,632.4
2014,NC,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,117.5,95
2014,NC,Industrial Power,All Sources,498.4,479.5
2014,NC,Industrial Power,Coal,52.5,52.5
2014,NC,Industrial Power,Hydroelectric,1.6,1.1
2014,NC,Industrial Power,Natural Gas,56.5,48.5
2014,NC,Industrial Power,Other,52.9,54
2014,NC,Industrial Power,Petroleum,52.1,50.7
2014,NC,Industrial Power,Wood and Wood Derived Fuels,282.8,272.7
2014,NC,Total Electric Power Industry,All Sources,"33,002.70","30,498.00"
2014,NC,Total Electric Power Industry,Coal,"11,004.00","10,832.80"
2014,NC,Total Electric Power Industry,Hydroelectric,"1,890.40","1,999.10"
2014,NC,Total Electric Power Industry,Natural Gas,"12,713.10","10,770.20"
2014,NC,Total Electric Power Industry,Nuclear,"5,394.70","5,094.10"
2014,NC,Total Electric Power Industry,Other,52.9,54
2014,NC,Total Electric Power Industry,Other Biomass,87.6,81.7
2014,NC,Total Electric Power Industry,Petroleum,504.2,402.4
2014,NC,Total Electric Power Industry,Pumped Storage,95,86
2014,NC,Total Electric Power Industry,Solar Thermal and Photovoltaic,681.4,676
2014,NC,Total Electric Power Industry,Wood and Wood Derived Fuels,579.4,501.7
2014,ND,Commercial Power,All Sources,3.5,3.5
2014,ND,Commercial Power,Petroleum,3.5,3.5
2014,ND,"Electric Generators, Electric Utilities",All Sources,"5,914.70","5,516.10"
2014,ND,"Electric Generators, Electric Utilities",Coal,"4,330.80","4,165.30"
2014,ND,"Electric Generators, Electric Utilities",Hydroelectric,614,510
2014,ND,"Electric Generators, Electric Utilities",Natural Gas,330,248
2014,ND,"Electric Generators, Electric Utilities",Other,5.3,5.3
2014,ND,"Electric Generators, Electric Utilities",Petroleum,65,61.1
2014,ND,"Electric Generators, Electric Utilities",Wind,569.6,526.4
2014,ND,"Electric Generators, Independent Power Producers",All Sources,"1,232.80","1,232.80"
2014,ND,"Electric Generators, Independent Power Producers",Wind,"1,232.80","1,232.80"
2014,ND,Industrial Power,All Sources,36.6,37.5
2014,ND,Industrial Power,Coal,19.3,19.3
2014,ND,Industrial Power,Other Biomass,9.8,9.8
2014,ND,Industrial Power,Other Gases,7.5,8.4
2014,ND,Total Electric Power Industry,All Sources,"7,187.60","6,789.90"
2014,ND,Total Electric Power Industry,Coal,"4,350.10","4,184.60"
2014,ND,Total Electric Power Industry,Hydroelectric,614,510
2014,ND,Total Electric Power Industry,Natural Gas,330,248
2014,ND,Total Electric Power Industry,Other,5.3,5.3
2014,ND,Total Electric Power Industry,Other Biomass,9.8,9.8
2014,ND,Total Electric Power Industry,Other Gases,7.5,8.4
2014,ND,Total Electric Power Industry,Petroleum,68.5,64.6
2014,ND,Total Electric Power Industry,Wind,"1,802.40","1,759.20"
2014,NE,Commercial Power,All Sources,4.5,4.5
2014,NE,Commercial Power,Other Biomass,4.5,4.5
2014,NE,"Electric Generators, Electric Utilities",All Sources,"8,383.30","7,913.40"
2014,NE,"Electric Generators, Electric Utilities",Coal,"4,189.70","4,094.00"
2014,NE,"Electric Generators, Electric Utilities",Hydroelectric,332.3,277.8
2014,NE,"Electric Generators, Electric Utilities",Natural Gas,"2,114.80","1,902.80"
2014,NE,"Electric Generators, Electric Utilities",Nuclear,"1,303.00","1,242.60"
2014,NE,"Electric Generators, Electric Utilities",Other Biomass,11.2,11.2
2014,NE,"Electric Generators, Electric Utilities",Petroleum,361.2,313.7
2014,NE,"Electric Generators, Electric Utilities",Wind,71.1,71.3
2014,NE,"Electric Generators, Independent Power Producers",All Sources,740.6,740.6
2014,NE,"Electric Generators, Independent Power Producers",Wind,740.6,740.6
2014,NE,Industrial Power,All Sources,84.3,73.9
2014,NE,Industrial Power,Coal,84.3,73.9
2014,NE,Total Electric Power Industry,All Sources,"9,212.70","8,732.40"
2014,NE,Total Electric Power Industry,Coal,"4,274.00","4,167.90"
2014,NE,Total Electric Power Industry,Hydroelectric,332.3,277.8
2014,NE,Total Electric Power Industry,Natural Gas,"2,114.80","1,902.80"
2014,NE,Total Electric Power Industry,Nuclear,"1,303.00","1,242.60"
2014,NE,Total Electric Power Industry,Other Biomass,15.7,15.7
2014,NE,Total Electric Power Industry,Petroleum,361.2,313.7
2014,NE,Total Electric Power Industry,Wind,811.7,811.9
2014,NH,Commercial Power,All Sources,19.8,18.9
2014,NH,Commercial Power,Other Biomass,7.9,7
2014,NH,Commercial Power,Petroleum,11.9,11.9
2014,NH,"Electric Generators, Electric Utilities",All Sources,"1,183.40","1,121.30"
2014,NH,"Electric Generators, Electric Utilities",Coal,559.2,533.9
2014,NH,"Electric Generators, Electric Utilities",Hydroelectric,65.2,62
2014,NH,"Electric Generators, Electric Utilities",Petroleum,509,482.3
2014,NH,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,50,43.1
2014,NH,"Electric Generators, Independent Power Producers",All Sources,"3,411.40","3,268.40"
2014,NH,"Electric Generators, Independent Power Producers",Hydroelectric,381,457.2
2014,NH,"Electric Generators, Independent Power Producers",Natural Gas,"1,395.50","1,201.00"
2014,NH,"Electric Generators, Independent Power Producers",Nuclear,"1,242.00","1,246.20"
2014,NH,"Electric Generators, Independent Power Producers",Other Biomass,28.5,26.2
2014,NH,"Electric Generators, Independent Power Producers",Wind,171,171
2014,NH,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,193.4,166.8
2014,NH,Industrial Power,All Sources,10.9,9.7
2014,NH,Industrial Power,Hydroelectric,2.1,2.1
2014,NH,Industrial Power,Natural Gas,5,3.8
2014,NH,Industrial Power,Petroleum,3.8,3.8
2014,NH,Total Electric Power Industry,All Sources,"4,625.50","4,418.30"
2014,NH,Total Electric Power Industry,Coal,559.2,533.9
2014,NH,Total Electric Power Industry,Hydroelectric,448.3,521.3
2014,NH,Total Electric Power Industry,Natural Gas,"1,400.50","1,204.80"
2014,NH,Total Electric Power Industry,Nuclear,"1,242.00","1,246.20"
2014,NH,Total Electric Power Industry,Other Biomass,36.4,33.2
2014,NH,Total Electric Power Industry,Petroleum,524.7,498
2014,NH,Total Electric Power Industry,Wind,171,171
2014,NH,Total Electric Power Industry,Wood and Wood Derived Fuels,243.4,209.9
